PacketCounter;Acc_X;Acc_Y;Acc_Z;FreeAcc_X;FreeAcc_Y;FreeAcc_Z;Gyr_X;Gyr_Y;Gyr_Z;Mag_X;Mag_Y;Mag_Z;Quat_q0;Quat_q1;Quat_q2;Quat_q3;label
1704;-3.826202;9.523728;-1.87955;-0.610522;0.485649;0.592372;0.1034;0.489676;0.056315;0.612793;-0.718262;0.347656;0.651817;0.62175;0.409801;0.143615;POINTING
1705;-3.737473;9.670741;-1.838793;-0.464206;0.498806;0.694867;0.169958;0.467547;0.077499;0.612549;-0.711914;0.348877;0.650276;0.622125;0.411195;0.144985;POINTING
1706;-3.647746;9.648443;-1.554713;-0.21184;0.294794;0.612458;0.305814;0.445316;0.085669;0.607666;-0.714844;0.351807;0.648302;0.62306;0.412568;0.145909;POINTING
1707;-3.636737;9.550757;-1.249065;-0.018745;0.007789;0.483053;0.429491;0.427144;0.08744;0.606201;-0.707275;0.36377;0.646019;0.624317;0.413982;0.146649;POINTING
1708;-3.627669;9.330983;-0.865644;0.190102;-0.361556;0.227699;0.50609;0.42916;0.072492;0.608398;-0.704834;0.373535;0.64345;0.625875;0.415481;0.147065;POINTING
1709;-3.69579;9.31917;-0.771625;0.235297;-0.533406;0.225286;0.552085;0.44015;0.068325;0.608887;-0.715576;0.372803;0.640757;0.627465;0.417078;0.147527;POINTING
1710;-3.767652;9.578373;-0.819627;0.283952;-0.567097;0.493118;0.528524;0.415356;0.08567;0.61499;-0.705811;0.377686;0.638134;0.629107;0.418494;0.147893;POINTING
1711;-3.634095;9.992961;-0.9806;0.446327;-0.359171;0.850288;0.380985;0.377084;0.104487;0.608643;-0.709473;0.391113;0.636071;0.63026;0.419639;0.148628;POINTING
1712;-3.405729;10.327948;-1.233459;0.572004;-0.018332;1.117058;0.122423;0.36496;0.101455;0.604004;-0.718018;0.400879;0.634831;0.630662;0.420519;0.149728;POINTING
1713;-3.392776;10.33914;-1.267445;0.558301;-0.00127;1.128219;-0.155984;0.37719;0.09138;0.602295;-0.708984;0.394287;0.634463;0.630076;0.421301;0.151547;POINTING
1714;-3.558665;10.061508;-1.335191;0.285054;-0.092459;0.938633;-0.387456;0.347245;0.059654;0.603027;-0.713867;0.393799;0.634889;0.628768;0.421881;0.153571;POINTING
1715;-3.71506;9.59303;-0.988534;0.214725;-0.493361;0.507945;-0.501866;0.290091;0.005447;0.594482;-0.716797;0.395264;0.635851;0.626961;0.422388;0.155571;POINTING
1716;-3.728172;9.02278;-0.632318;0.217655;-0.814386;-0.065946;-0.472383;0.24329;-0.036649;0.590088;-0.711914;0.391846;0.636838;0.625244;0.422864;0.157141;POINTING
1717;-3.632508;8.650265;-0.505879;0.217252;-0.871253;-0.460053;-0.382812;0.201778;-0.024643;0.596924;-0.717773;0.380859;0.637629;0.623813;0.423273;0.158514;POINTING
1718;-3.350084;8.595067;-0.648656;0.275229;-0.569718;-0.586712;-0.303436;0.160888;0.013022;0.597168;-0.727539;0.395752;0.638234;0.62278;0.423462;0.15963;POINTING
1719;-3.203725;8.69765;-0.810458;0.283319;-0.329216;-0.518542;-0.242703;0.16188;0.0542;0.596924;-0.726562;0.394531;0.638607;0.62199;0.423607;0.160833;POINTING
1720;-3.175615;8.803883;-0.969078;0.216946;-0.174845;-0.407671;-0.186567;0.163498;0.079907;0.592285;-0.7229;0.394775;0.638784;0.621452;0.423707;0.161942;POINTING
1721;-3.278695;8.861494;-1.039212;0.108307;-0.184067;-0.309516;-0.124003;0.152606;0.069385;0.591797;-0.721436;0.391602;0.638792;0.621079;0.423869;0.162913;POINTING
1722;-3.477898;8.841202;-1.032475;-0.03422;-0.32619;-0.261716;-0.081639;0.102603;0.050435;0.597168;-0.735107;0.391357;0.6388;0.620857;0.423948;0.163519;POINTING
1723;-3.564128;8.882008;-1.011731;-0.069345;-0.395316;-0.197304;-0.02727;0.047843;0.041713;0.589844;-0.724609;0.393555;0.638752;0.62082;0.42394;0.163871;POINTING
1724;-3.527728;8.895526;-1.034716;-0.058827;-0.354018;-0.194107;-0.004624;0.021051;0.022585;0.591797;-0.731934;0.387695;0.638726;0.620846;0.423904;0.163969;POINTING
1725;-3.374128;8.930933;-1.133314;-0.013682;-0.175549;-0.200211;-0.005843;-0.004417;0.017727;0.587891;-0.726562;0.384521;0.638742;0.620868;0.423821;0.164037;POINTING
1726;-3.209689;9.023445;-1.132965;0.124753;-0.052236;-0.169556;-0.002142;-0.018102;0.008506;0.589355;-0.727539;0.390869;0.638811;0.620901;0.423698;0.16396;POINTING
1727;-3.148348;9.104223;-1.132603;0.19153;-0.000732;-0.115003;0.012691;-0.010346;0.014309;0.590332;-0.72583;0.391113;0.638784;0.62098;0.423622;0.163959;POINTING
1728;-3.127119;9.081973;-1.116804;0.208712;-0.002332;-0.144968;0.014859;-0.00407;0.0139;0.58374;-0.734131;0.389648;0.638756;0.621067;0.423554;0.163915;POINTING
1729;-3.203388;8.999121;-1.066934;0.164353;-0.103335;-0.202977;0.019736;0.011946;0.005168;0.583252;-0.726807;0.383545;0.638668;0.621131;0.423583;0.163939;POINTING
1730;-3.287298;8.980332;-0.994962;0.152811;-0.216891;-0.20164;0.039925;0.031885;-0.003615;0.584473;-0.726318;0.386719;0.638506;0.621226;0.423697;0.163919;POINTING
1731;-3.342611;9.006745;-1.040258;0.098333;-0.221495;-0.152568;0.063612;0.035971;-0.001409;0.584717;-0.729248;0.395508;0.638236;0.621397;0.423859;0.163904;POINTING
1732;-3.387529;9.10741;-1.035248;0.110353;-0.247166;-0.044436;0.087509;0.026777;0.01723;0.584961;-0.727539;0.396484;0.637914;0.621689;0.423943;0.163831;POINTING
1733;-3.482892;9.210702;-1.002292;0.108003;-0.329271;0.079333;0.100129;0.001279;0.039011;0.580322;-0.713623;0.39502;0.637571;0.62209;0.423899;0.163759;POINTING
1734;-3.49021;9.307826;-0.97481;0.157422;-0.34839;0.168359;0.085476;-0.039194;0.03401;0.586426;-0.723145;0.395752;0.637373;0.622462;0.423736;0.16354;POINTING
1735;-3.518995;9.442366;-0.800637;0.302225;-0.481783;0.279843;0.074163;-0.074948;0.021515;0.592529;-0.72583;0.391846;0.637286;0.622805;0.423482;0.163231;POINTING
1736;-3.51933;9.768456;-0.690324;0.490087;-0.522175;0.568647;0.131977;-0.095329;-0.006321;0.583252;-0.724854;0.39209;0.637122;0.62328;0.423277;0.162585;POINTING
1737;-3.389916;10.427578;-0.763309;0.764769;-0.301967;1.147807;0.26491;-0.058681;-0.082848;0.587158;-0.720947;0.399414;0.63649;0.623996;0.423554;0.161589;POINTING
1738;-3.196839;10.542773;-1.015276;0.793746;0.021127;1.222259;0.237755;0.015896;-0.232437;0.591064;-0.713379;0.397217;0.635938;0.624227;0.424499;0.160384;POINTING
1739;-3.378876;9.86792;-1.226646;0.332074;-0.023394;0.684283;-0.037735;0.02828;-0.358017;0.593506;-0.726562;0.405029;0.636285;0.623324;0.425666;0.159426;POINTING
1740;-3.740998;8.804013;-1.353871;-0.346851;-0.279425;-0.161775;-0.390871;-0.055626;-0.333957;0.588867;-0.719238;0.389404;0.637923;0.621396;0.426192;0.159005;POINTING
1741;-3.846621;8.035919;-1.265184;-0.634131;-0.473755;-0.849075;-0.580369;-0.188306;-0.206767;0.597656;-0.719971;0.389404;0.640291;0.61925;0.425761;0.159008;POINTING
1742;-3.733178;7.876812;-0.940104;-0.422728;-0.611633;-1.077038;-0.497546;-0.297473;-0.071801;0.594727;-0.727295;0.381836;0.642571;0.617713;0.424596;0.158905;POINTING
1743;-3.56737;8.053496;-0.765543;-0.161795;-0.568505;-0.991037;-0.264731;-0.359262;-0.00358;0.602783;-0.722656;0.380127;0.644156;0.617139;0.423233;0.158358;POINTING
1744;-3.44037;8.113948;-0.858855;-0.133833;-0.386937;-0.967221;0.007878;-0.378827;0.007691;0.596436;-0.721924;0.374512;0.644977;0.617448;0.421967;0.157182;POINTING
1745;-3.409991;8.095088;-0.995466;-0.209823;-0.26455;-0.978921;0.249108;-0.383674;-0.011481;0.595947;-0.719482;0.37085;0.645028;0.618527;0.420951;0.155447;POINTING
1746;-3.421018;8.240372;-1.163594;-0.264334;-0.130667;-0.819688;0.441517;-0.38751;-0.033862;0.599854;-0.717529;0.369873;0.644556;0.62014;0.420122;0.153205;POINTING
1747;-3.488299;8.562698;-1.251825;-0.230579;-0.077693;-0.485535;0.598075;-0.392141;-0.026359;0.591797;-0.719727;0.381104;0.643545;0.622308;0.419386;0.150659;POINTING
1748;-3.574037;9.052702;-1.319927;-0.128715;-0.03918;0.00816;0.728698;-0.403842;0.015536;0.594238;-0.719971;0.382812;0.642146;0.624946;0.418572;0.147948;POINTING
1749;-3.715945;9.617109;-1.371686;-0.021147;-0.05325;0.588033;0.791071;-0.428839;0.071845;0.612061;-0.712646;0.384033;0.640515;0.627947;0.417542;0.145194;POINTING
1750;-3.771338;10.103094;-1.388177;0.141077;-0.057378;1.059251;0.773801;-0.483935;0.120851;0.599365;-0.706299;0.380127;0.639039;0.630989;0.416161;0.14245;POINTING
1751;-3.755218;10.493959;-1.365157;0.338245;-0.062173;1.410948;0.68061;-0.519743;0.165899;0.596436;-0.707031;0.38623;0.637853;0.633873;0.414448;0.139935;POINTING
1752;-3.699639;10.65121;-1.539445;0.340501;0.086821;1.56193;0.473213;-0.534885;0.212047;0.599609;-0.705078;0.380859;0.637353;0.636154;0.412379;0.13796;POINTING
1753;-3.610319;10.666679;-1.740443;0.281614;0.275813;1.575297;0.218385;-0.52374;0.235429;0.60083;-0.705078;0.383057;0.637576;0.637693;0.4101;0.136606;POINTING
1754;-3.402111;10.46332;-1.823841;0.284906;0.440835;1.327612;0.053778;-0.47713;0.235754;0.595459;-0.701172;0.374268;0.638272;0.638639;0.407829;0.135735;POINTING
1755;-3.278603;10.121547;-1.833566;0.221747;0.484386;0.970312;0.04069;-0.392136;0.233045;0.609131;-0.709473;0.380371;0.638786;0.639508;0.405851;0.135156;POINTING
1756;-3.079018;9.506272;-1.946596;0.054812;0.619699;0.348599;0.150282;-0.278401;0.268833;0.598633;-0.703125;0.366943;0.638739;0.640697;0.404164;0.134801;POINTING
1757;-2.912825;9.169443;-2.16031;-0.090605;0.828576;0.012552;0.257167;-0.167098;0.338106;0.599121;-0.716553;0.380615;0.638028;0.642311;0.40271;0.134838;POINTING
1758;-2.8522;9.262664;-2.386287;-0.168;1.016168;0.115322;0.229253;-0.090506;0.466845;0.583008;-0.71582;0.378662;0.637213;0.644026;0.40101;0.135574;POINTING
1759;-2.902606;9.938284;-2.612967;-0.137073;1.189093;0.798117;-0.018048;-0.062813;0.613733;0.584961;-0.713867;0.38208;0.636983;0.645238;0.39881;0.137375;POINTING
1760;-2.901279;10.783445;-2.887912;-0.081436;1.459453;1.628585;-0.448875;-0.093014;0.719414;0.577148;-0.727783;0.375488;0.638095;0.645307;0.395866;0.140368;POINTING
1761;-2.836283;11.235817;-2.962925;-0.041253;1.607023;2.03979;-0.856019;-0.14686;0.759946;0.575684;-0.734619;0.374023;0.640608;0.644172;0.392328;0.144024;POINTING
1762;-2.626471;11.08473;-2.522415;0.189101;1.406164;1.768219;-0.976735;-0.133269;0.731472;0.568115;-0.740234;0.359375;0.643443;0.642592;0.3888;0.147958;POINTING
1763;-2.351783;10.250438;-1.990578;0.320326;1.109461;0.82828;-0.834275;-0.051971;0.639995;0.563965;-0.748535;0.355225;0.645745;0.641181;0.385943;0.151483;POINTING
1764;-2.380935;9.318817;-1.853911;-0.005414;0.909331;-0.059807;-0.674483;0.064596;0.545434;0.55127;-0.765137;0.356689;0.647339;0.640046;0.383823;0.154833;POINTING
1765;-2.62515;8.585125;-1.910143;-0.516935;0.737845;-0.678555;-0.613189;0.154128;0.486749;0.551514;-0.757568;0.356445;0.648627;0.63887;0.382275;0.158092;POINTING
1766;-2.874658;8.408465;-1.983983;-0.86776;0.626244;-0.770756;-0.638944;0.185452;0.468792;0.541016;-0.767822;0.354492;0.649816;0.637614;0.380869;0.161637;POINTING
1767;-2.970805;8.644808;-1.816837;-0.835512;0.468721;-0.542246;-0.620712;0.17967;0.487082;0.541748;-0.771729;0.351074;0.651056;0.636374;0.379384;0.164989;POINTING
1768;-3.00361;8.895771;-1.548648;-0.690348;0.263877;-0.325425;-0.475975;0.161542;0.527623;0.53418;-0.779297;0.352051;0.651657;0.635777;0.377879;0.16834;POINTING
1769;-2.94505;8.826969;-1.243136;-0.5339;0.04307;-0.440019;-0.203953;0.133902;0.574769;0.519531;-0.788086;0.344727;0.651567;0.636083;0.376304;0.17104;POINTING
1770;-2.753255;8.688889;-1.078099;-0.373131;-0.017054;-0.642097;0.088782;0.130849;0.59115;0.520752;-0.786377;0.344238;0.650344;0.637471;0.374941;0.173501;POINTING
1771;-2.624638;8.733151;-1.223823;-0.389115;0.131016;-0.621087;0.276857;0.158221;0.567766;0.512939;-0.787354;0.36377;0.64867;0.639296;0.373872;0.17535;POINTING
1772;-2.595668;9.043547;-1.216103;-0.303393;0.109656;-0.331245;0.317892;0.210843;0.535338;0.515625;-0.793945;0.357178;0.646575;0.641242;0.373188;0.177428;POINTING
1773;-2.677666;9.356041;-1.070109;-0.208716;-0.084978;-0.024968;0.256796;0.254642;0.500399;0.504395;-0.798096;0.365967;0.644829;0.642779;0.372621;0.179402;POINTING
1774;-2.58263;9.582342;-0.887189;0.011581;-0.203962;0.149057;0.160745;0.283179;0.494577;0.494141;-0.806152;0.373291;0.643154;0.644053;0.372131;0.181844;POINTING
1775;-2.291185;9.513713;-0.897114;0.17177;-0.058946;0.012378;0.018168;0.302079;0.457882;0.493896;-0.811768;0.368896;0.642113;0.644689;0.371632;0.184276;POINTING
1776;-2.058829;9.330005;-0.92863;0.237261;0.068275;-0.216385;-0.197313;0.318127;0.395338;0.486328;-0.813232;0.372314;0.641597;0.644586;0.371221;0.187235;POINTING
1777;-1.948111;9.158764;-0.823907;0.299538;0.039267;-0.417717;-0.400176;0.316265;0.332696;0.473877;-0.811279;0.374268;0.641983;0.643624;0.370775;0.190086;POINTING
1778;-1.994633;9.008559;-0.61053;0.319082;-0.160801;-0.572689;-0.508583;0.31108;0.288534;0.471191;-0.817383;0.365967;0.64263;0.642283;0.370399;0.193142;POINTING
1779;-2.10049;8.817697;-0.430085;0.265645;-0.366612;-0.749376;-0.57497;0.290932;0.263308;0.470947;-0.828369;0.365967;0.643676;0.640642;0.369919;0.196009;POINTING
1780;-2.199565;8.549779;-0.383803;0.113284;-0.470448;-0.989439;-0.619797;0.289779;0.254512;0.463867;-0.835205;0.36499;0.644809;0.63885;0.36945;0.198994;POINTING
1781;-2.283732;8.380175;-0.351624;-0.013207;-0.543448;-1.136821;-0.650231;0.300346;0.233636;0.460693;-0.829102;0.359375;0.646091;0.636885;0.36901;0.20193;POINTING
1782;-2.407832;8.331098;-0.428851;-0.211001;-0.55171;-1.150145;-0.632849;0.295739;0.217553;0.45166;-0.831787;0.368896;0.647281;0.634942;0.368679;0.204824;POINTING
1783;-2.511815;8.394411;-0.464895;-0.340104;-0.570254;-1.063375;-0.550946;0.27901;0.215051;0.460938;-0.833496;0.358398;0.648288;0.633269;0.368321;0.207444;POINTING
1784;-2.509773;8.366882;-0.391276;-0.333161;-0.613966;-1.096684;-0.441922;0.256242;0.19675;0.44873;-0.83667;0.347412;0.64895;0.631919;0.368138;0.209801;POINTING
1785;-2.441664;8.336537;-0.329306;-0.2792;-0.609349;-1.145583;-0.321427;0.23426;0.156382;0.448975;-0.846924;0.357666;0.649365;0.63092;0.368054;0.211664;POINTING
1786;-2.409135;8.358421;-0.225934;-0.202382;-0.659188;-1.138434;-0.196075;0.21678;0.119416;0.44873;-0.845947;0.359863;0.649407;0.630256;0.36824;0.213184;POINTING
1787;-2.33356;8.357761;-0.301473;-0.211911;-0.554073;-1.150318;-0.101566;0.205181;0.083432;0.438232;-0.845459;0.344727;0.649256;0.629864;0.368523;0.214312;POINTING
1788;-2.277828;8.443255;-0.451358;-0.262075;-0.402855;-1.06913;-0.03502;0.208273;0.052035;0.439697;-0.849609;0.347412;0.648876;0.629597;0.369075;0.215294;POINTING
1789;-2.236743;8.609156;-0.489926;-0.227165;-0.337269;-0.913516;0.020276;0.201708;0.021167;0.445068;-0.850586;0.363281;0.648412;0.629488;0.369672;0.215984;POINTING
1790;-2.261703;8.87246;-0.409126;-0.133519;-0.397002;-0.656937;0.085555;0.184104;0.005567;0.44043;-0.850342;0.358154;0.647747;0.629546;0.370428;0.216517;POINTING
1791;-2.218596;9.063155;-0.260293;0.044508;-0.470423;-0.490274;0.156428;0.15388;0.004566;0.439941;-0.848145;0.361328;0.646959;0.629898;0.371069;0.21675;POINTING
1792;-2.19462;9.207091;-0.136362;0.186786;-0.546078;-0.364282;0.191408;0.120389;0.006834;0.439209;-0.849609;0.364014;0.646077;0.630362;0.371733;0.216894;POINTING
1793;-2.225952;9.322142;-0.158693;0.184738;-0.555731;-0.245066;0.180651;0.092282;0.008378;0.431641;-0.849609;0.365723;0.645322;0.630864;0.372189;0.2169;POINTING
1794;-2.259732;9.40289;-0.274367;0.110221;-0.501239;-0.151808;0.160341;0.093229;0.005225;0.438965;-0.846436;0.369141;0.644589;0.631243;0.372745;0.217021;POINTING
1795;-2.327157;9.515762;-0.373324;0.027715;-0.477095;-0.02104;0.119507;0.099151;0.003184;0.436279;-0.855469;0.366455;0.644019;0.63153;0.373172;0.217145;POINTING
1796;-2.361886;9.506296;-0.361872;0.017598;-0.518231;-0.024417;0.079492;0.077466;-0.017936;0.444824;-0.852295;0.372803;0.643601;0.631619;0.373659;0.217287;POINTING
1797;-2.311935;9.500916;-0.318268;0.087856;-0.520071;-0.043576;0.042391;0.048782;-0.04025;0.436035;-0.8479;0.371826;0.643415;0.631631;0.373977;0.217257;POINTING
1798;-2.264008;9.504921;-0.293153;0.145187;-0.504694;-0.051571;0.009086;0.030133;-0.055145;0.436035;-0.855469;0.368408;0.643351;0.63147;0.374356;0.217262;POINTING
1799;-2.200954;9.521468;-0.338578;0.165233;-0.423193;-0.044843;-0.029411;0.015331;-0.066303;0.436523;-0.84668;0.372803;0.643482;0.631238;0.37457;0.217176;POINTING
1800;-2.171773;9.589945;-0.410543;0.151396;-0.337777;0.0217;-0.076248;0.020481;-0.052192;0.433105;-0.850098;0.37793;0.643704;0.630813;0.374819;0.217327;POINTING
1801;-2.279304;9.610716;-0.445297;0.05291;-0.375624;0.067367;-0.114388;0.026831;-0.02708;0.438721;-0.855957;0.370361;0.644039;0.630368;0.374854;0.217562;POINTING
1802;-2.367074;9.638002;-0.44706;-0.011623;-0.421606;0.112839;-0.159788;0.02378;-0.01124;0.436035;-0.849365;0.364258;0.64447;0.629739;0.374903;0.218024;POINTING
1803;-2.421709;9.550591;-0.441084;-0.074941;-0.458423;0.039075;-0.206976;0.011826;-0.012563;0.441162;-0.856689;0.373535;0.645108;0.629039;0.374743;0.218432;POINTING
1804;-2.356729;9.435278;-0.41891;-0.049566;-0.425079;-0.087928;-0.209638;-0.007344;-0.030322;0.438965;-0.847412;0.371338;0.645781;0.628247;0.37469;0.218818;POINTING
1805;-2.295327;9.285686;-0.493804;-0.097803;-0.327975;-0.240896;-0.16077;-0.020969;-0.047774;0.44165;-0.85083;0.358154;0.646372;0.627664;0.374585;0.218922;POINTING
1806;-2.146464;9.254736;-0.549263;-0.042774;-0.176542;-0.298165;-0.090721;-0.034237;-0.058356;0.44043;-0.853271;0.355713;0.646755;0.627231;0.37466;0.218906;POINTING
1807;-2.083802;9.260753;-0.645917;-0.06618;-0.054479;-0.298822;-0.058262;-0.03396;-0.045584;0.44165;-0.85376;0.357422;0.647046;0.626998;0.374618;0.218785;POINTING
1808;-2.123198;9.239088;-0.676287;-0.119785;-0.054702;-0.309597;-0.041716;-0.039555;-0.035349;0.441895;-0.856934;0.365723;0.647265;0.626775;0.374648;0.218724;POINTING
1809;-2.12965;9.062715;-0.615643;-0.118013;-0.113967;-0.48422;-0.043208;-0.052419;-0.056718;0.435791;-0.854004;0.359619;0.647555;0.62659;0.374597;0.218481;POINTING
1810;-2.20762;8.795591;-0.434604;-0.098432;-0.316218;-0.739915;-0.021618;-0.075046;-0.106908;0.446533;-0.847656;0.365479;0.647846;0.62633;0.374775;0.218058;POINTING
1811;-2.337459;8.620102;-0.08242;0.026447;-0.668917;-0.906033;0.067673;-0.104212;-0.171602;0.450439;-0.8479;0.356689;0.648011;0.626345;0.375037;0.217073;POINTING
1812;-2.475602;8.324676;0.102131;0.016174;-0.920593;-1.176053;0.214043;-0.154968;-0.231501;0.447754;-0.850586;0.354736;0.647857;0.626701;0.375592;0.215539;POINTING
1813;-2.461398;8.154845;0.197922;0.085095;-0.996391;-1.351067;0.344483;-0.222566;-0.281487;0.449219;-0.84668;0.363281;0.647492;0.62753;0.376112;0.213306;POINTING
1814;-2.41563;8.179489;0.184164;0.148952;-0.95464;-1.336864;0.44268;-0.276758;-0.313035;0.450684;-0.840576;0.367188;0.646935;0.628588;0.376773;0.210698;POINTING
1815;-2.424435;8.270896;0.141727;0.174221;-0.925173;-1.244185;0.491803;-0.315466;-0.336916;0.469482;-0.837158;0.366699;0.64633;0.629877;0.377317;0.207713;POINTING
1816;-2.501973;8.438149;0.18468;0.22886;-0.996175;-1.069036;0.486657;-0.355776;-0.346653;0.465576;-0.830811;0.371826;0.645812;0.631075;0.37787;0.20466;POINTING
1817;-2.565181;8.337674;0.196469;0.212781;-1.058348;-1.154164;0.461205;-0.402678;-0.389427;0.480713;-0.831299;0.362305;0.645507;0.63224;0.378257;0.201283;POINTING
1818;-2.511758;8.051539;0.159205;0.203589;-1.017017;-1.440972;0.428283;-0.45141;-0.463349;0.480957;-0.82251;0.367188;0.645469;0.633107;0.37879;0.197643;POINTING
1819;-2.53356;7.845116;0.110211;0.152251;-1.003613;-1.630616;0.41981;-0.495532;-0.560189;0.491943;-0.811279;0.368896;0.645622;0.633889;0.379364;0.193493;POINTING
1820;-2.535999;7.869454;-0.055087;0.098364;-0.861656;-1.590143;0.439606;-0.525126;-0.64601;0.497314;-0.816406;0.358643;0.645854;0.63449;0.380232;0.188994;POINTING
1821;-2.637317;8.101504;-0.239304;0.02064;-0.748415;-1.322329;0.485144;-0.536607;-0.668144;0.51123;-0.801025;0.368408;0.645955;0.63529;0.381061;0.184233;POINTING
1822;-2.731652;8.590345;-0.379595;0.050445;-0.636305;-0.813118;0.49769;-0.539478;-0.643154;0.518555;-0.794189;0.364258;0.646015;0.636068;0.381891;0.17956;POINTING
1823;-2.837927;9.018023;-0.415187;0.127686;-0.619247;-0.370715;0.481071;-0.541143;-0.576896;0.522217;-0.79541;0.358398;0.646025;0.637003;0.382395;0.175079;POINTING
1824;-2.926003;9.27819;-0.541713;0.113533;-0.535864;-0.084407;0.416103;-0.53035;-0.524926;0.530029;-0.786133;0.366211;0.646208;0.637708;0.382779;0.170948;POINTING
1825;-3.051719;9.28316;-0.624212;0.025219;-0.533128;-0.03544;0.333136;-0.517731;-0.504844;0.539307;-0.78125;0.358154;0.64656;0.63826;0.382987;0.167051;POINTING
1826;-3.12189;9.187936;-0.92254;-0.192133;-0.329497;-0.07258;0.228568;-0.514317;-0.529131;0.548828;-0.778564;0.356201;0.647295;0.638316;0.383268;0.163303;POINTING
1827;-3.167488;9.133283;-1.222604;-0.383493;-0.093298;-0.07675;0.093909;-0.528611;-0.599812;0.564453;-0.775391;0.359131;0.64849;0.6379;0.383534;0.159517;POINTING
1828;-3.080732;9.125091;-1.430757;-0.406484;0.177333;-0.086018;-0.025568;-0.522495;-0.706555;0.566895;-0.763184;0.351318;0.650195;0.636779;0.384119;0.155602;POINTING
1829;-3.092289;9.103124;-1.652365;-0.510834;0.405856;-0.079592;-0.099597;-0.495438;-0.784333;0.570312;-0.756348;0.339111;0.652064;0.635331;0.384914;0.151688;POINTING
1830;-3.219124;9.291261;-1.752168;-0.557352;0.503093;0.147029;-0.147339;-0.466301;-0.798242;0.580322;-0.748291;0.336182;0.654101;0.633568;0.385851;0.147857;POINTING
1831;-3.276581;9.444451;-1.844081;-0.560153;0.635098;0.317291;-0.18633;-0.435311;-0.78588;0.600342;-0.742188;0.330078;0.656103;0.631762;0.386765;0.144289;POINTING
